time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
6719,-0.00023,-8.00E-05,0.00017,1.00E-05,-5.00E-05,-8.00E-05,-0.00015,-5.00E-05,2,1
6720,-0.00023,-8.00E-05,0.00017,1.00E-05,-5.00E-05,-8.00E-05,-0.00015,-5.00E-05,2,1
6721,-0.00023,-8.00E-05,0.00017,1.00E-05,-5.00E-05,-8.00E-05,-0.00015,-5.00E-05,2,1
6722,0.00019,0,8.00E-05,0.00016,2.00E-05,-2.00E-05,4.00E-04,0.00035,2,1
6723,0.00019,0,8.00E-05,0.00016,2.00E-05,-2.00E-05,4.00E-04,0.00035,2,1
6724,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6725,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6726,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6727,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6728,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6729,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6730,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6731,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6732,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6733,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6734,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6735,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6736,-0.00111,-0.00015,0.00015,0.00011,-0.00012,-0.00012,3.00E-05,-2.00E-04,2,1
6739,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6740,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6741,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6742,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6743,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6744,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6745,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6746,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6747,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6748,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6749,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6750,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6751,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6752,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6753,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6754,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6755,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6756,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6757,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6758,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6759,0.00029,0,3.00E-05,-0.00011,-7.00E-05,-0.00019,0.00064,4.00E-04,2,1
6760,-0.00015,-4.00E-05,-0.00034,-0.00014,-2.00E-05,0.00043,0.00056,5.00E-05,2,1
6761,0.00015,3.00E-05,-7.00E-05,-2.00E-04,5.00E-05,0.00033,0.00015,-0.00025,2,1
6763,0.00015,3.00E-05,-7.00E-05,-2.00E-04,5.00E-05,0.00033,0.00015,-0.00025,2,1
6764,0.00015,3.00E-05,-7.00E-05,-2.00E-04,5.00E-05,0.00033,0.00015,-0.00025,2,1
6765,0.00015,3.00E-05,-7.00E-05,-2.00E-04,5.00E-05,0.00033,0.00015,-0.00025,2,1
6766,0.00015,3.00E-05,-7.00E-05,-2.00E-04,5.00E-05,0.00033,0.00015,-0.00025,2,1
6767,-6.00E-05,4.00E-05,0.00013,-7.00E-05,-1.00E-04,-7.00E-05,0.00014,6.00E-05,2,1
6769,-6.00E-05,4.00E-05,0.00013,-7.00E-05,-1.00E-04,-7.00E-05,0.00014,6.00E-05,2,1
6770,-6.00E-05,4.00E-05,0.00013,-7.00E-05,-1.00E-04,-7.00E-05,0.00014,6.00E-05,2,1
6771,-6.00E-05,4.00E-05,0.00013,-7.00E-05,-1.00E-04,-7.00E-05,0.00014,6.00E-05,2,1
6772,-6.00E-05,4.00E-05,0.00013,-7.00E-05,-1.00E-04,-7.00E-05,0.00014,6.00E-05,2,1
6773,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6774,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6775,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6776,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6777,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6778,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6779,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6780,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6781,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6782,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6783,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6784,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6785,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6786,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6788,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6789,0.00032,0.00022,0.00021,0.00036,0.00017,0.00061,0.00051,0.00033,2,1
6790,-0.00023,-8.00E-05,-0.00021,-1.00E-05,0.00034,0.00084,1.00E-04,-1.00E-04,2,1
6791,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6792,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6793,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6794,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6795,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6796,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6797,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6798,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6799,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6800,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6801,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6802,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6803,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6804,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6805,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6806,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6807,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6808,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6809,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6810,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6811,-0.00021,-1.00E-05,1.00E-04,-2.00E-05,-2.00E-05,-0.00035,-7.00E-04,-0.00017,2,1
6812,-0.00029,-1.00E-05,0.00015,-5.00E-05,0.00014,-0.00015,8.00E-05,0,2,1
6813,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6814,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6815,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6816,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6817,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6818,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6819,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6820,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6821,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6822,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6823,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6824,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6825,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6826,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6827,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6828,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6829,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6830,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6831,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6832,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6833,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6834,-4.00E-05,2.00E-05,-4.00E-05,-3.00E-05,-0.00015,0.00018,-0.00016,-0.00046,2,1
6835,1.00E-04,-7.00E-05,-0.00021,-0.00029,-0.00024,-0.00043,-0.00022,0.00014,2,1
6836,1.00E-04,-7.00E-05,-0.00021,-0.00029,-0.00024,-0.00043,-0.00022,0.00014,2,1
6838,1.00E-04,-7.00E-05,-0.00021,-0.00029,-0.00024,-0.00043,-0.00022,0.00014,2,1
6839,1.00E-04,-7.00E-05,-0.00021,-0.00029,-0.00024,-0.00043,-0.00022,0.00014,2,1
6840,1.00E-04,-7.00E-05,-0.00021,-0.00029,-0.00024,-0.00043,-0.00022,0.00014,2,1
6841,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6842,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6843,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6844,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6845,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6846,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6847,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6848,0.00018,7.00E-05,0.00023,0.00015,4.00E-05,1.00E-05,0.00023,0.00034,2,1
6849,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6850,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6851,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6852,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6853,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6854,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6855,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6856,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6857,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6858,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6859,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6860,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6861,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6862,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6863,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6864,0.00014,-1.00E-05,-0.00012,-1.00E-05,0.00013,0.00013,-2.00E-05,0.00021,2,1
6865,-3.00E-05,8.00E-05,0.00012,-4.00E-05,-0.00022,8.00E-05,-1.00E-05,1.00E-05,2,1
6866,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6867,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6868,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6869,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6870,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6871,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6872,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6873,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6874,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6875,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6876,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6877,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6878,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6879,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6880,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6881,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6882,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6883,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6884,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6885,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6886,-0.00027,-0.00029,-0.00031,0.00012,1.00E-04,-0.00015,-0.00035,-0.00017,2,1
6888,0.00017,0.00013,0.00012,-9.00E-05,-9.00E-05,5.00E-05,-1.00E-05,0.00014,2,1
6889,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6890,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6891,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6892,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6893,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6894,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6895,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6896,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6897,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6898,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6899,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6900,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6901,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6902,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6903,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6904,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6905,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6906,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6907,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6908,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6909,0.00042,0.00017,0.00015,-9.00E-05,-1.00E-04,-2.00E-05,4.00E-05,3.00E-05,2,1
6910,6.00E-05,8.00E-05,5.00E-05,6.00E-05,2.00E-05,0.00036,0.00063,0,2,1
6911,-1.00E-05,0.00014,0.00037,0.00018,-0.00015,3.00E-05,0.00048,0.00018,2,1
6912,-1.00E-05,0.00014,0.00037,0.00018,-0.00015,3.00E-05,0.00048,0.00018,2,1
6913,-1.00E-05,0.00014,0.00037,0.00018,-0.00015,3.00E-05,0.00048,0.00018,2,1
6914,-1.00E-05,0.00014,0.00037,0.00018,-0.00015,3.00E-05,0.00048,0.00018,2,1
