time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,label
24378,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24379,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24380,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24381,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24382,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24383,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24384,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24385,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24386,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24388,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24390,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24391,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24392,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24393,2.00E-05,-0.00012,-0.00014,-0.00023,-0.00017,2.00E-05,0.00015,7.00E-05,5,1
24394,-8.00E-05,-0.00038,-0.00015,0.00021,-0.00014,1.00E-05,4.00E-05,4.00E-05,5,1
24395,-8.00E-05,-0.00038,-0.00015,0.00021,-0.00014,1.00E-05,4.00E-05,4.00E-05,5,1
24396,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24397,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24398,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24399,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24400,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24401,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24402,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24403,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24404,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24405,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24406,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24407,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24408,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24409,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24410,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24411,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24412,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24413,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24414,-0.00011,-0.00016,-0.00017,4.00E-05,0.00016,-0.00014,-0.00012,-0.00012,5,1
24415,8.00E-05,-0.00013,7.00E-05,0.00036,5.00E-04,0.00017,4.00E-05,1.00E-05,5,1
24416,8.00E-05,-0.00013,7.00E-05,0.00036,5.00E-04,0.00017,4.00E-05,1.00E-05,5,1
24417,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24418,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24419,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24420,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24421,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24422,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24423,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24424,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24425,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24426,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24427,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24428,-5.00E-05,-0.00011,-0.00015,-0.00028,2.00E-05,-5.00E-05,0,2.00E-05,5,1
24429,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24430,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24431,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24432,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24433,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24434,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24435,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24436,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24438,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24439,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24440,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24441,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24442,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24443,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24444,-5.00E-05,0.00023,0.00028,0.00049,0.00056,7.00E-05,0,-4.00E-05,5,1
24445,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24446,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24447,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24448,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24449,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24450,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24451,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24452,-5.00E-05,-3.00E-05,-4.00E-05,0.00015,0.00034,2.00E-05,-0.00012,-0.00012,5,1
24453,-3.00E-05,-3.00E-05,5.00E-05,-0.00015,-0.00041,-0.00022,6.00E-05,-2.00E-05,5,1
24454,-3.00E-05,-3.00E-05,5.00E-05,-0.00015,-0.00041,-0.00022,6.00E-05,-2.00E-05,5,1
24455,-3.00E-05,-3.00E-05,5.00E-05,-0.00015,-0.00041,-0.00022,6.00E-05,-2.00E-05,5,1
24456,-3.00E-05,-3.00E-05,5.00E-05,-0.00015,-0.00041,-0.00022,6.00E-05,-2.00E-05,5,1
24457,-3.00E-05,-3.00E-05,5.00E-05,-0.00015,-0.00041,-0.00022,6.00E-05,-2.00E-05,5,1
24458,-3.00E-05,-3.00E-05,5.00E-05,-0.00015,-0.00041,-0.00022,6.00E-05,-2.00E-05,5,1
24459,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24460,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24461,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24462,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24463,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24464,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24465,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24466,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24467,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24468,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24470,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24471,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24472,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24473,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24474,7.00E-05,0.00017,2.00E-04,-0.00038,-0.00066,-0.00024,-7.00E-05,2.00E-05,5,1
24475,-2.00E-05,-6.00E-05,-0.00025,-0.00031,0,0.00015,5.00E-05,1.00E-05,5,1
24476,-2.00E-05,-6.00E-05,-0.00025,-0.00031,0,0.00015,5.00E-05,1.00E-05,5,1
24477,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24478,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24479,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24480,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24481,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24482,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24483,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24484,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24485,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24486,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24489,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24490,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24491,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24492,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24493,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24494,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24495,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24496,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24497,5.00E-05,1.00E-04,0.00025,-4.00E-05,-2.00E-04,-0.00012,-2.00E-05,7.00E-05,5,1
24498,-4.00E-05,-4.00E-05,-0.00033,-0.00034,-0.00024,-0.00032,-0.00015,-1.00E-04,5,1
24499,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24500,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24501,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24502,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24503,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24504,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24505,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24506,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24507,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24508,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24509,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24510,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24511,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24512,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24513,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24514,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24515,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24516,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24517,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24518,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24519,-0.00011,-0.00027,-0.00021,-0.00015,-0.00022,0.00022,9.00E-05,2.00E-05,5,1
24520,2.00E-05,0.00018,0.00034,9.00E-05,-6.00E-05,-0.00015,-6.00E-05,-4.00E-05,5,1
24521,2.00E-05,0.00018,0.00034,9.00E-05,-6.00E-05,-0.00015,-6.00E-05,-4.00E-05,5,1
24522,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24523,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24524,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24525,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24526,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24527,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24528,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24529,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24530,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24531,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24532,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24533,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24534,1.00E-05,7.00E-05,0.00026,0.00019,-0.00023,-0.00035,-0.00013,-3.00E-05,5,1
24535,1.00E-05,-5.00E-05,-0.00012,-0.00027,-3.00E-04,-0.00024,-3.00E-05,2.00E-05,5,1
24537,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24539,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24540,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24541,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24542,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24543,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24544,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24545,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24546,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24547,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24548,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24549,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24550,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24551,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24552,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24553,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24554,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24555,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24556,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24557,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24558,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24559,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24560,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24561,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24562,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24564,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24565,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24566,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24567,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24568,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24569,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24570,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24571,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24572,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24573,4.00E-05,6.00E-05,0.00018,0.00014,-0.00036,-0.00024,-4.00E-05,-3.00E-05,5,1
24574,3.00E-05,-5.00E-05,-0.00015,-3.00E-04,-0.00033,1.00E-05,-1.00E-05,4.00E-05,5,1
24575,3.00E-05,-5.00E-05,-0.00015,-3.00E-04,-0.00033,1.00E-05,-1.00E-05,4.00E-05,5,1
24576,-7.00E-05,-6.00E-05,-4.00E-05,-2.00E-04,-5.00E-05,2.00E-04,7.00E-05,-3.00E-05,5,1
24577,-2.00E-05,1.00E-05,0.00011,-4.00E-05,-0.00013,-0.00014,-2.00E-05,-1.00E-05,5,1
24578,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24579,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24580,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24581,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24582,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24583,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24584,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24585,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24586,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24588,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24589,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24590,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24591,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24592,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24593,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24594,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24595,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24596,0,1.00E-04,-9.00E-05,-1.00E-04,0.00024,3.00E-05,2.00E-05,1.00E-05,5,1
24597,4.00E-05,7.00E-05,0.00018,0.00043,0.00065,0.00024,0.00015,9.00E-05,5,1
24598,-5.00E-05,-7.00E-05,-1.00E-05,0.00051,0.00033,-6.00E-05,4.00E-05,-3.00E-05,5,1
24599,-5.00E-05,-7.00E-05,-1.00E-05,0.00051,0.00033,-6.00E-05,4.00E-05,-3.00E-05,5,1
24600,-5.00E-05,-7.00E-05,-1.00E-05,0.00051,0.00033,-6.00E-05,4.00E-05,-3.00E-05,5,1
24601,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
24602,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
24603,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
24604,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
24605,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
24606,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
24607,-6.00E-05,-0.00018,-0.00047,-0.00028,-0.00013,-0.00029,-0.00015,-7.00E-05,5,1
